item_id,participant_id,age,gender,first_language,other_languages,clinical_diagnoses,stimulus,response,accuracy
22,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un gavall al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,gavalls,1
23,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un famí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,famís,0
24,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un deó al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,deós,0
25,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un diment al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,diments,1
26,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un darret al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,darrets,1
27,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un dotxe al meu jardí. Avui n'havia un més Ara n'hi ha dos?,dotxes,1
28,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un lardí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,lardins,1
29,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un loixí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,loixins,1
30,3,24,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un limnàs al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,limnassos,1
1,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una fronja al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Fronges,1
2,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una claça al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Claces,1
3,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una rona al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Rones,1
4,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una dabata al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Dabates,1
5,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una xullera al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Xulleres,1
6,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una mibreta al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,mibretes,1
7,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una peringa al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Peringues,1
8,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una frúixola al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Frúixoles,1
9,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una zoguina al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Zoguines,1
10,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una flimona al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Flimones,1
11,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una verassa al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Verasses,1
12,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una xaldera al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Xalderes,1
13,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una madira al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Madires,1
14,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una ràquina al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Ràquines,1
15,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una paduixa al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,Paduixes,1
16,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un rabater al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Rabaters,1
17,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un pomàquet al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Pomàquets,1
18,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un lompromís al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Lompromisos,1
19,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un cibre al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Cibres,1
20,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un zome al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Zomes,1
21,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un xanal al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Xanals,1
22,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un gavall al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Gavalls,1
23,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un famí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Famins,1
24,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un deó al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Deons,1
25,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un diment al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Diments,1
26,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un darret al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Darrets,1
27,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un dotxe al meu jardí. Avui n'havia un més Ara n'hi ha dos?,Dotxes,1
28,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un lardí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Lardins,1
29,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un loixí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Loixins,1
30,4,23,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un limnàs al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Limnasos,1
1,5,66,Female,Catalan,Spanish English French una mica d'alemany,no,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una fronja al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,fronges,1
2,5,66,Female,Catalan,Spanish English French una mica d'alemany,no,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una claça al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,claces,1
3,5,66,Female,Catalan,Spanish English French una mica d'alemany,no,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una rona al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,rones,1
4,5,66,Female,Catalan,Spanish English French una mica d'alemany,no,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una dabata al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,dabates,1
